community,domain,kingdom,phylum,class,order,family,genus,species,BB_1,BB_2,BB_3,BD_1,BD_2,BD_3,BN_1,BN_2,BN_3,CS_1,CS_2,CS_3,CT_1,CT_2,CT_3,FD_1,FD_2,FD_3,FJ_1,FJ_2,FJ_3,FL_1,FL_2,FL_3,JTW_1,JTW_2,JTW_3,LH_1,LH_2,LH_3,WS_1,WS_2,WS_3,WZ_1,WZ_2,WZ_3,XZY_1,XZY_2,XZY_3,YJC_1,YJC_2,YJC_3,YW_1,YW_2,YW_3,YY_1,YY_2,YY_3,ZG_1,ZG_2,ZG_3,ZX_1,ZX_2,ZX_3
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Enchytraeida,f__Enchytraeidae,g__Cognettia,g__Cognettia,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Enchytraeida,f__Enchytraeidae,g__Lumbricillus,g__Lumbricillus,0,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Gastrostomobdellidae,g__Gastrostomobdella,g__Gastrostomobdella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Haemadipsidae,g__Chtonobdella,g__Chtonobdella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Haemadipsidae,g__Domanibdella,g__Domanibdella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Haemadipsidae,g__Haemadipsa,g__Haemadipsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Piscicolidae,g__Branchellion,g__Branchellion,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Hirudinida,f__Piscicolidae,g__Moorebdellina,g__Moorebdellina,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Lumbriculida,f__Lumbriculidae,g__Teleuscolex,g__Teleuscolex,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Rhynchobdellida,f__Glossiphoniidae,g__Glossiphonia,g__Glossiphonia,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Aulodrilus,g__Aulodrilus,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Chaetogaster,g__Chaetogaster,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Limnodrilus,g__Limnodrilus,0,201,6,0,0,0,0,0,0,0,0,0,18,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Nais,g__Nais,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Pristina,g__Pristina,2,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Stylaria,g__Stylaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Thalassodrilides,g__Thalassodrilides,0,0,2996,0,0,72,0,0,33,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Clitellata,o__Tubificida,f__Naididae,g__Tubifex,g__Tubifex,0,0,96,0,0,1,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Echiuroidea,f__Echiuridae,g__Ikeda,g__Ikeda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Eunicida,f__Dorvilleidae,g__Parougia,g__Parougia,0,0,0,0,0,0,0,4,0,0,3,0,0,14,0,0,2,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Eunicida,f__Eunicidae,g__Marphysa,g__Marphysa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Eunicida,f__Onuphidae,g__Diopatra,g__Diopatra,0,0,297,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Hesionidae,g__Amphiduropsis,g__Amphiduropsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Hesionidae,g__Neogyptis,g__Neogyptis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Hesionidae,g__Oxydromus,g__Oxydromus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Nephtyidae,g__Nephtys,g__Nephtys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Nereididae,g__Perinereis,g__Perinereis,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Nereididae,g__Platynereis,g__Platynereis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Phyllodocidae,g__Eumida,g__Eumida,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Phyllodocidae,g__Phyllodoce,g__Phyllodoce,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Pilargidae,g__Parandalia,g__Parandalia,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Polynoidae,g__Gorgoniapolynoe,g__Gorgoniapolynoe,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Polynoidae,g__Harmothoe,g__Harmothoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Sphaerodoridae,g__Sphaerodoropsis,g__Sphaerodoropsis,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Sphaerodoridae,g__Sphaerodorum,g__Sphaerodorum,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Syllidae,g__Myrianida,g__Myrianida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Phyllodocida,f__Syllidae,g__Proceraea,g__Proceraea,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Laonice,g__Laonice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Marenzelleria,g__Marenzelleria,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Polydora,g__Polydora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Prionospio,g__Prionospio,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Pseudopolydora,g__Pseudopolydora,0,467,0,17,1,0,0,14,0,0,0,0,2,14,0,0,4,0,2,0,0,0,0,0,0,5800,0,0,4,0,0,0,0,0,0,0,3,2,0,0,1,0,0,25,0,0,33,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Spionida,f__Spionidae,g__Pygospio,g__Pygospio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Ampharetidae,g__Amphicteis,g__Amphicteis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Cirratulidae,g__Cirriformia,g__Cirriformia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Flabelligeridae,g__Diplocirrus,g__Diplocirrus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Melinnidae,g__Melinna,g__Melinna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Pectinariidae,g__Pectinaria,g__Pectinaria,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,29,0,0,0,0,0,7,0,0,3,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Terebellidae,g__Nicolea,g__Nicolea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__Terebellida,f__Trichobranchidae,g__Terebellides,g__Terebellides,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__unclassified_c__Polychaeta,f__Capitellidae,g__Capitella,g__Capitella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__unclassified_c__Polychaeta,f__Capitellidae,g__Dasybranchus,g__Dasybranchus,0,0,0,43,0,1,0,0,0,0,0,0,0,0,16,0,0,67,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,4,0,0,363,0,0,0,0,5,4,3,0,8,0,0,2
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__unclassified_c__Polychaeta,f__Capitellidae,g__Notomastus,g__Notomastus,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,65,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Annelida,c__Polychaeta,o__unclassified_c__Polychaeta,f__Dinophilidae,g__Dimorphilus,g__Dimorphilus,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Geophilomorpha,f__Mecistocephalidae,g__Nannarrup,g__Nannarrup,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Lithobiomorpha,f__Lithobiidae,g__Eupolybothrus,g__Eupolybothrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Cryptopidae,g__Cryptops,g__Cryptops,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Cryptopidae,g__Scolopocryptops,g__Scolopocryptops,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Cryptopidae,g__Theatops,g__Theatops,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Scolopendridae,g__Cormocephalus,g__Cormocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Scolopendridae,g__Otostigmus,g__Otostigmus,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Chilopoda,o__Scolopendromorpha,f__Scolopendridae,g__Rhysida,g__Rhysida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Chordeumatida,f__Craspedosomatidae,g__Listrocheiritium,g__Listrocheiritium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Glomerida,f__Glomeridae,g__Hyleoglomeris,g__Hyleoglomeris,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Glomerida,f__Glomeridellidae,g__Rhopalomeris,g__Rhopalomeris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Julida,f__Julidae,g__Cylindroiulus,g__Cylindroiulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Paradoxosomatidae,g__Asiomorpha,g__Asiomorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Paradoxosomatidae,g__Chamberlinius,g__Chamberlinius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Paradoxosomatidae,g__Pogonosternum,g__Pogonosternum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Paradoxosomatidae,g__Tylopus,g__Tylopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Polydesmidae,g__Brachydesmus,g__Brachydesmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
benthic_invertebrate,d__Eukaryota,k__Metazoa,p__Arthropoda,c__Diplopoda,o__Polydesmida,f__Xystodesmidae,g__Chonaphe,g__Chonaphe,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
